newscan,angle,distance
0,32.09375,987.0
0,41.328125,0.0
0,44.0,0.0
0,39.0,4066.75
0,41.6875,3911.5
0,44.328125,3787.75
0,47.015625,3681.75
0,49.703125,3584.25
0,52.34375,3507.75
0,55.03125,3285.0
0,57.703125,3241.25
0,60.21875,3185.25
0,62.890625,3145.0
0,65.53125,3104.0
0,68.171875,3203.25
0,70.8125,3190.0
0,73.421875,3167.0
0,76.078125,3156.75
0,78.734375,3152.0
0,81.375,3165.5
0,84.15625,3188.0
0,86.796875,3199.5
0,89.4375,3240.25
0,92.09375,3262.0
0,94.75,3313.5
0,97.390625,3358.25
0,100.0625,3242.75
0,102.8125,2780.5
0,105.5,2561.25
0,108.078125,2334.75
0,110.765625,2227.5
0,113.453125,2053.0
0,116.203125,1835.25
0,118.84375,1798.25
0,121.5625,1637.5
0,124.25,1577.0
0,126.921875,1533.25
0,129.53125,1514.75
0,194.9375,198.25
0,254.8125,349.75
0,262.421875,361.5
0,265.328125,363.75
0,267.546875,366.0
0,270.078125,369.75
0,272.765625,374.25
0,275.6875,379.0
0,278.109375,384.5
0,280.78125,392.0
0,283.484375,399.5
0,285.828125,409.75
0,288.546875,400.25
0,291.0,428.75
0,295.71875,537.75
0,298.078125,557.25
0,300.5625,579.75
0,303.015625,604.75
0,305.515625,634.25
0,308.1875,668.25
0,310.703125,707.5
0,313.078125,751.0
0,315.625,806.0
0,318.15625,869.75
0,320.71875,944.25
0,323.125,1038.75
0,325.8125,1136.75
0,328.5,1133.25
0,331.046875,1291.0
0,340.921875,3544.5
0,343.5625,3481.5
0,348.78125,4054.75
1,351.4375,4072.25
0,354.078125,4073.25
0,357.375,1491.0
0,359.96875,1502.75
0,2.609375,1521.0
0,7.34375,3877.75
0,13.71875,934.75
0,16.421875,888.0
0,19.140625,876.75
0,21.8125,847.0
0,24.46875,860.0
0,26.96875,918.75
0,29.59375,956.25
0,32.25,988.25
0,41.390625,0.0
0,44.046875,0.0
0,39.0625,4061.0
0,41.71875,3908.5
0,44.375,3786.25
0,47.03125,3677.75
0,49.671875,3588.0
0,52.328125,3506.0
0,55.015625,3285.0
0,57.65625,3241.75
0,60.1875,3184.25
0,62.828125,3145.0
0,65.46875,3105.0
0,68.078125,3205.25
0,70.703125,3191.0
0,73.328125,3178.25
0,76.0,3157.5
0,78.609375,3155.75
0,81.25,3165.5
0,83.96875,3187.25
0,86.640625,3199.5
0,89.265625,3228.0
0,91.90625,3262.0
0,94.546875,3314.0
0,97.1875,3349.75
0,99.828125,3267.5
0,102.546875,2782.75
0,105.25,2557.5
0,107.8125,2406.0
0,110.453125,2223.0
0,113.171875,2073.25
0,115.890625,1855.25
0,118.5625,1786.75
0,121.21875,1685.25
0,123.890625,1583.5
0,126.515625,1572.25
0,129.1875,1515.25
0,193.984375,198.25
0,256.015625,358.75
0,261.203125,363.0
0,263.96875,362.75
0,266.296875,365.25
0,269.0,367.75
0,271.84375,371.5
0,274.203125,376.25
0,276.78125,381.75
0,279.53125,388.25
0,282.125,395.75
0,284.5,404.5
0,286.9375,415.0
0,289.609375,403.5
0,296.8125,0.0
0,299.4375,0.0
0,296.703125,545.25
0,299.359375,566.0
0,301.625,590.5
0,304.21875,617.75
0,306.671875,648.5
0,309.09375,684.5
0,311.625,724.75
0,314.0625,771.75
0,316.65625,830.0
0,319.046875,898.5
0,321.625,984.5
0,324.28125,1076.75
0,326.765625,1134.25
0,329.4375,1156.25
0,331.890625,1370.0
0,339.265625,2608.0
0,341.75,3473.5
0,344.390625,3476.25
0,346.96875,3620.75
1,349.5625,4052.25
0,352.15625,4073.25
0,355.359375,1600.5
0,358.03125,1485.25
0,0.671875,1506.5
0,10.328125,0.0
0,12.953125,0.0
0,7.953125,3883.5
0,14.328125,940.75
0,17.046875,884.25
0,19.703125,862.0
0,22.328125,848.5
0,25.0,864.75
0,27.484375,916.0
0,29.96875,963.25
0,32.53125,996.25
0,41.765625,0.0
0,44.390625,0.0
0,39.359375,4044.5
0,42.015625,3897.5
0,44.65625,3775.75
0,47.3125,3670.5
0,49.90625,3570.5
0,52.5625,3488.75
0,55.1875,3280.5
0,57.828125,3239.25
0,60.328125,3184.75
0,62.921875,3143.75
0,65.53125,3105.5
0,68.140625,3201.5
0,70.734375,3192.0
0,73.359375,3178.25
0,75.953125,3156.75
0,78.59375,3154.25
0,81.203125,3167.25
0,83.921875,3188.0
0,86.53125,3201.0
0,89.140625,3228.5
0,91.75,3258.0
0,94.359375,3311.5
0,96.984375,3345.0
0,99.609375,3306.25
0,102.28125,2842.75
0,104.96875,2618.75
0,107.515625,2452.25
0,110.171875,2220.5
0,112.828125,2074.75
0,115.484375,1868.75
0,118.140625,1773.75
0,120.75,1740.5
0,123.421875,1663.0
0,126.046875,1621.0
0,128.75,1517.25
0,254.75,351.25
0,262.03125,361.5
0,264.65625,363.75
0,267.359375,366.0
0,270.15625,369.25
0,272.8125,373.25
0,274.84375,378.25
0,277.390625,383.75
0,280.140625,390.25
0,282.84375,398.25
0,285.359375,407.5
0,288.1875,404.5
0,290.28125,422.25
0,297.5625,0.0
0,300.15625,0.0
0,297.375,550.75
0,300.03125,571.5
0,302.1875,596.0
0,304.78125,625.5
0,307.1875,656.25
0,309.625,692.5
0,312.234375,733.5
0,314.625,784.25
0,317.140625,843.25
0,319.609375,911.75
0,322.03125,993.75
0,324.640625,1097.0
0,327.296875,1128.75
0,329.796875,1161.75
0,332.1875,1392.5
0,339.578125,2617.5
0,342.109375,3072.0
0,344.65625,3473.0
0,347.203125,3612.5
1,349.765625,4052.25
0,352.375,4065.0
0,355.59375,1527.5
0,358.21875,1497.0
0,0.828125,1505.5
0,10.4375,0.0
0,13.046875,0.0
0,8.03125,3885.0
0,14.390625,940.75
0,17.046875,881.25
0,19.703125,862.25
0,22.28125,847.5
0,24.859375,863.0
0,27.390625,917.5
0,29.953125,962.75
0,32.421875,994.75
0,41.625,0.0
0,44.21875,0.0
0,39.1875,4057.0
0,41.78125,3902.0
0,44.40625,3789.0
0,47.03125,3674.5
0,49.625,3589.75
0,52.25,3504.75
0,54.859375,3288.0
0,57.453125,3244.75
0,59.96875,3188.5
0,62.546875,3148.25
0,65.125,3106.75
0,67.703125,3210.5
0,70.3125,3188.0
0,72.875,3162.75
0,75.484375,3161.25
0,78.0625,3159.0
0,80.625,3167.0
0,83.3125,3166.5
0,85.9375,3194.25
0,88.53125,3218.75
0,91.109375,3254.0
0,93.71875,3289.5
0,96.296875,3336.75
0,98.90625,3398.75
0,101.5625,2914.75
0,104.1875,2695.75
0,106.765625,2416.5
0,109.390625,2275.0
0,112.0,2099.0
0,114.640625,1978.5
0,117.3125,1755.75
0,119.875,1815.0
0,122.546875,1646.25
0,125.171875,1589.25
0,127.734375,1534.0
0,130.328125,1519.25
0,194.171875,199.5
0,254.90625,367.0
0,263.0,361.5
0,265.421875,363.75
0,267.96875,366.25
0,270.453125,370.25
0,273.25,374.5
0,275.5625,379.25
0,278.40625,384.75
0,280.59375,392.0
0,283.234375,399.5
0,285.59375,409.0
0,288.375,400.5
0,290.890625,426.0
0,297.890625,0.0
0,300.5,0.0
0,297.59375,552.5
0,300.125,574.25
0,302.625,598.5
0,304.96875,628.0
0,307.453125,658.75
0,309.9375,696.0
0,312.3125,737.5
0,314.765625,787.75
0,317.1875,847.5
0,319.6875,914.75
0,322.140625,998.75
0,324.796875,1107.5
0,327.359375,1127.25
0,329.828125,1162.0
0,332.296875,1393.0
0,339.546875,2616.25
0,342.078125,3076.75
0,344.609375,3451.5
0,347.125,3611.75
1,349.65625,4050.75
0,352.234375,4070.75
0,355.390625,1571.75
0,358.046875,1488.25
0,0.625,1506.0
0,10.234375,0.0
0,12.828125,0.0
0,7.78125,3879.0
0,14.078125,936.5
0,16.6875,885.0
0,19.296875,873.75
0,21.921875,846.75
0,24.59375,859.5
0,27.03125,919.75
0,29.5625,951.5
0,32.0625,986.75
0,34.484375,1115.75
0,46.359375,0.0
0,41.3125,3921.25
0,43.890625,3804.5
0,46.5,3693.0
0,49.078125,3598.5
0,51.671875,3516.25
0,54.28125,3312.5
0,56.859375,3255.5
0,59.328125,3198.5
0,61.890625,3152.0
0,64.46875,3125.75
0,67.015625,3216.0
0,69.59375,3192.0
0,72.1875,3180.5
0,74.75,3158.5
0,77.3125,3161.25
0,79.859375,3159.5
0,82.5625,3180.5
0,85.109375,3186.25
0,87.671875,3209.25
0,90.265625,3241.75
0,92.828125,3269.5
0,95.40625,3319.75
0,97.984375,3376.75
0,100.609375,3008.75
0,103.25,2738.5
0,105.859375,2566.25
0,108.359375,2326.75
0,110.96875,2226.0
0,113.609375,2018.5
0,116.25,1834.0
0,118.828125,1797.0
0,121.484375,1644.75
0,124.0625,1578.75
0,126.671875,1554.25
0,129.21875,1514.75
0,255.65625,357.25
0,261.046875,369.0
0,263.3125,362.5
0,265.890625,364.75
0,268.578125,367.75
0,271.21875,370.25
0,273.5,375.0
0,275.859375,380.25
0,278.921875,385.75
0,281.109375,393.0
0,283.65625,401.0
0,285.96875,410.75
0,289.046875,399.25
0,290.984375,429.75
0,295.625,537.75
0,297.90625,556.25
0,300.484375,577.75
0,302.859375,602.25
0,305.234375,630.5
0,307.75,662.0
0,310.046875,700.25
0,312.578125,741.75
0,314.96875,792.25
0,317.484375,853.0
0,319.796875,921.0
0,322.234375,1004.75
0,324.875,1114.5
0,327.46875,1126.75
0,330.0,1162.5
0,332.296875,1403.0
0,339.578125,2619.0
0,342.0625,3071.25
0,344.59375,3451.5
0,347.125,3611.75
1,349.640625,4054.75
0,352.21875,4074.75
0,355.28125,1601.5
0,357.984375,1488.0
0,0.484375,1502.25
0,10.125,0.0
0,12.703125,0.0
0,7.65625,3879.0
0,13.890625,934.25
0,16.5625,887.5
0,19.171875,872.75
0,21.765625,847.0
0,24.25,857.0
0,26.734375,922.5
0,29.296875,947.75
0,31.84375,984.75
0,34.125,1114.25
0,46.03125,0.0
0,40.96875,3952.0
0,43.53125,3818.0
0,46.125,3709.75
0,48.6875,3615.0
0,51.265625,3533.25
0,53.859375,3323.25
0,56.421875,3258.0
0,58.875,3207.75
0,61.4375,3158.5
0,63.984375,3126.75
0,66.515625,3127.25
0,69.0625,3197.25
0,71.640625,3181.0
0,74.171875,3159.5
0,76.734375,3159.0
0,79.28125,3154.75
0,81.84375,3166.0
0,84.515625,3189.0
0,87.0625,3201.0
0,89.640625,3246.0
0,92.171875,3269.5
0,94.734375,3314.5
0,97.296875,3357.25
0,99.859375,3260.0
0,102.515625,2792.75
0,105.09375,2578.0
0,107.609375,2452.5
0,110.234375,2227.0
0,112.8125,2074.25
0,115.453125,1868.0
0,118.046875,1769.75
0,120.59375,1773.0
0,123.171875,1657.25
0,125.75,1606.5
0,128.390625,1517.75
0,130.890625,1544.75
0,194.03125,196.5
0,254.515625,350.5
0,262.15625,361.25
0,264.3125,363.25
0,267.015625,365.75
0,269.71875,368.25
0,271.9375,372.0
0,274.609375,376.5
0,277.0625,382.0
0,279.578125,388.5
0,282.125,395.75
0,284.265625,404.25
0,287.0,413.5
0,289.53125,401.75
0,296.5,0.0
0,299.078125,0.0
0,296.28125,541.5
0,298.796875,562.5
0,301.140625,583.5
0,303.4375,611.25
0,305.84375,639.25
0,308.3125,673.75
0,310.828125,711.0
0,313.296875,755.0
0,315.609375,806.5
0,318.03125,869.25
0,320.4375,940.75
0,322.890625,1029.0
0,325.484375,1134.75
0,328.03125,1128.5
0,330.46875,1258.0
0,332.875,1453.5
0,340.140625,2654.5
0,342.625,3088.75
0,345.125,3555.0
0,347.640625,3619.5
1,350.140625,4050.75
0,352.6875,4067.5
0,355.828125,1505.25
0,358.4375,1498.0
0,1.015625,1506.75
0,3.53125,1518.75
0,8.046875,3888.75
0,14.265625,939.75
0,16.875,885.25
0,254.703125,350.5
0,261.71875,361.5
0,264.59375,363.25
0,266.75,366.0
0,269.421875,368.25
0,271.90625,372.0
0,274.25,376.25
0,276.796875,381.5
0,279.40625,387.75
0,281.6875,394.75
0,284.1875,403.0
0,286.796875,412.0
0,289.15625,401.0
0,296.03125,0.0
0,298.53125,0.0
0,295.671875,539.5
0,298.234375,557.75
0,300.46875,579.25
0,302.734375,603.25
0,305.28125,631.0
0,307.59375,661.0
0,310.0625,697.25
0,312.359375,737.75
0,314.71875,786.75
0,317.109375,844.0
0,319.4375,908.5
0,321.921875,990.0
0,324.453125,1086.5
0,326.921875,1132.0
0,329.34375,1156.25
0,331.71875,1345.0
0,341.125,3539.0
0,343.640625,3478.5
0,348.546875,4020.75
1,351.078125,4065.0
0,353.546875,4066.0
0,356.65625,1491.5
0,359.1875,1497.75
0,1.671875,1508.25
0,11.25,0.0
0,13.75,0.0
0,8.640625,3910.0
0,14.734375,946.25
0,17.40625,886.25
0,19.84375,871.0
0,22.515625,854.25
0,24.96875,868.75
0,27.296875,925.25
0,29.78125,965.75
0,32.21875,996.0
0,34.53125,1123.0
0,46.296875,0.0
0,41.171875,3939.25
0,43.703125,3810.75
0,46.21875,3699.0
0,48.734375,3611.75
0,51.234375,3533.75
0,53.765625,3321.75
0,56.28125,3262.5
0,58.6875,3211.5
0,61.1875,3160.25
0,63.671875,3129.5
0,66.171875,3103.5
0,68.65625,3199.0
0,71.125,3170.25
0,73.625,3163.25
0,76.125,3156.25
0,78.640625,3155.25
0,81.109375,3167.0
0,83.75,3183.75
0,86.234375,3198.0
0,88.71875,3220.25
0,91.234375,3262.0
0,93.734375,3290.5
0,96.21875,3334.25
0,98.71875,3396.75
0,101.28125,2918.75
0,103.859375,2707.75
0,106.40625,2483.25
0,108.8125,2341.75
0,111.328125,2218.75
0,113.953125,1956.75
0,116.46875,1832.75
0,118.984375,1806.25
0,121.546875,1637.5
0,124.078125,1575.75
0,126.546875,1564.5
0,129.09375,1515.0
0,255.03125,350.5
0,262.203125,361.25
0,264.328125,363.5
0,267.09375,365.75
0,269.359375,368.75
0,271.96875,372.0
0,274.171875,376.5
0,277.046875,381.75
0,279.46875,388.0
0,281.671875,395.0
0,284.34375,403.25
0,286.421875,412.25
0,289.34375,401.0
0,296.0625,0.0
0,298.5625,0.0
0,295.6875,539.5
0,298.265625,557.75
0,300.5625,579.0
0,302.84375,602.5
0,305.28125,630.25
0,307.625,660.5
0,309.890625,696.75
0,312.359375,736.25
0,314.6875,786.0
0,317.0,843.0
0,319.359375,907.25
0,321.765625,986.75
0,324.34375,1080.0
0,326.71875,1132.5
0,329.1875,1153.25
0,331.515625,1333.75
0,340.90625,3541.5
0,343.421875,3480.25
0,345.90625,3625.25
0,348.34375,3687.75
1,350.8125,4057.0
0,353.296875,4062.75
0,356.390625,1490.75
0,358.875,1497.5
0,1.421875,1507.0
0,10.9375,0.0
0,13.4375,0.0
0,8.3125,3897.5
0,14.40625,945.25
0,17.03125,889.5
0,19.5625,883.25
0,22.0625,856.0
0,24.484375,866.5
0,26.96875,929.75
0,29.421875,954.25
0,31.828125,991.0
0,34.125,1119.5
0,45.859375,0.0
0,40.703125,3960.5
0,43.234375,3828.5
0,45.734375,3717.75
0,48.21875,3626.0
0,50.75,3549.0
0,53.265625,3336.75
0,55.75,3273.0
0,58.265625,3220.75
0,60.609375,3178.75
0,63.125,3136.25
0,65.625,3105.75
0,68.0625,3201.5
0,70.546875,3192.0
0,73.046875,3177.75
0,75.53125,3159.0
0,78.015625,3158.5
0,80.5,3165.0
0,83.09375,3178.25
0,85.59375,3193.25
0,88.078125,3217.75
