new_scan,angle,distance
False,62.25,3148.25
False,64.59375,3120.25
False,66.890625,3218.75
False,69.234375,3193.25
False,71.5625,3180.5
False,73.875,3162.25
False,76.203125,3159.0
False,78.546875,3153.75
False,80.890625,3167.25
False,83.3125,3177.25
False,85.640625,3197.25
False,88.0,3213.5
False,90.3125,3244.75
False,92.65625,3272.0
False,95.0,3315.0
False,97.3125,3365.75
False,99.671875,3282.0
False,102.078125,2877.25
False,104.46875,2603.25
False,106.75,2420.75
False,109.109375,2337.0
False,111.46875,2217.25
False,113.859375,1957.5
False,116.234375,1833.5
False,118.59375,1789.75
False,120.96875,1731.25
False,123.359375,1665.0
False,125.703125,1605.75
False,128.109375,1518.25
False,130.421875,1522.25
False,255.3125,349.75
False,262.0625,361.25
False,264.15625,363.25
False,266.671875,365.5
False,268.859375,367.75
False,271.34375,370.75
False,273.59375,375.0
False,275.859375,379.75
False,277.96875,385.25
False,280.375,391.0
False,282.59375,398.25
False,284.828125,406.5
False,287.25,414.5
False,289.890625,402.75
False,296.390625,0.0
False,298.734375,0.0
False,295.78125,539.75
False,298.03125,557.25
False,300.171875,575.75
False,302.46875,597.75
False,304.6875,624.75
False,306.953125,651.5
False,309.09375,684.75
False,311.234375,720.0
False,313.484375,760.75
False,315.78125,808.75
False,317.859375,867.0
False,320.171875,931.5
False,322.296875,1010.75
False,324.765625,1107.75
False,327.109375,1131.25
False,329.359375,1156.5
False,331.5,1348.5
False,344.9375,3491.75
False,347.25,3620.75
True,349.546875,4054.75
False,351.90625,4069.0
False,354.21875,4073.25
False,357.15625,1491.5
False,359.5,1499.75
False,1.84375,1511.75
False,4.171875,1533.0
False,6.1875,2382.5
False,8.28125,3899.0
False,12.953125,3727.25
False,17.484375,6215.75
False,19.8125,5857.75
False,24.53125,5287.0
False,26.875,5016.75
False,29.203125,5102.25
False,31.578125,4575.25
False,33.9375,4395.5
False,36.3125,4228.25
False,38.640625,4080.5
False,41.015625,3944.5
False,43.359375,3818.0
False,45.71875,3719.75
False,48.046875,3634.25
False,50.390625,3556.25
False,52.75,3397.25
False,55.109375,3279.0
False,57.453125,3242.75
False,59.671875,3192.0
False,62.03125,3150.0
False,64.359375,3125.75
False,66.671875,3227.0
False,68.984375,3197.25
False,71.328125,3170.25
False,73.671875,3160.75
False,75.96875,3159.5
False,78.296875,3159.5
False,80.640625,3169.75
False,83.0625,3178.75
False,85.421875,3189.0
False,87.765625,3206.25
False,90.078125,3243.75
False,92.421875,3272.0
False,94.75,3312.0
False,97.09375,3347.25
False,99.453125,3315.0
False,101.84375,2894.25
False,104.21875,2668.75
False,106.609375,2420.5
False,108.890625,2343.25
False,111.25,2219.5
False,113.65625,1988.25
False,116.0,1836.0
False,118.40625,1786.0
False,120.71875,1732.5
False,123.09375,1657.5
False,125.4375,1599.0
False,127.875,1522.25
False,130.203125,1518.75
False,254.890625,352.75
False,261.953125,361.25
False,263.90625,363.25
False,266.390625,365.25
False,268.53125,367.75
False,271.015625,370.5
False,273.3125,374.75
False,275.5,379.5
False,277.875,384.25
False,280.015625,390.25
False,282.75,397.0
False,284.59375,405.75
False,287.015625,415.25
False,289.46875,401.5
False,296.171875,0.0
False,298.515625,0.0
False,295.609375,538.0
False,297.765625,554.75
False,300.0,573.75
False,302.046875,596.0
False,304.359375,622.5
False,306.546875,649.0
False,308.921875,680.75
False,310.984375,715.5
False,313.234375,756.25
False,315.5,802.75
False,317.765625,860.75
False,319.9375,923.75
False,322.140625,999.75
False,324.5,1093.75
False,326.875,1132.5
False,329.109375,1152.75
False,331.359375,1322.5
False,342.4375,3083.0
False,344.71875,3467.25
False,347.015625,3611.25
True,349.296875,4049.25
False,351.640625,4062.0
False,353.984375,4072.25
False,356.96875,1491.0
False,359.265625,1500.25
False,1.640625,1510.5
False,3.9375,1524.0
False,5.953125,2398.25
False,8.03125,3899.75
False,17.21875,6226.75
False,19.578125,5959.5
False,22.078125,3699.0
False,24.28125,5288.5
False,26.65625,5063.25
False,28.96875,4968.75
False,31.34375,4618.0
False,33.6875,4410.5
False,36.046875,4249.25
False,38.421875,4095.0
False,40.75,3960.5
False,43.109375,3842.25
False,45.46875,3728.5
False,47.828125,3636.75
False,50.15625,3564.0
False,52.53125,3479.0
False,54.875,3288.5
False,57.203125,3245.25
False,59.453125,3190.5
False,61.796875,3150.5
False,64.125,3125.75
False,66.453125,3119.0
False,68.75,3197.25
False,71.09375,3169.75
False,73.4375,3163.5
False,75.734375,3156.75
False,78.09375,3158.5
False,80.421875,3165.5
False,82.859375,3180.5
False,85.203125,3184.25
False,87.5,3208.75
False,89.84375,3243.75
False,92.1875,3272.0
False,94.546875,3317.5
False,96.859375,3340.5
False,99.203125,3343.0
False,101.609375,2900.5
False,103.96875,2719.5
False,106.34375,2477.5
False,108.625,2340.25
False,111.015625,2220.25
False,113.390625,2059.0
False,115.765625,1856.25
False,118.1875,1775.0
False,120.5,1775.25
False,122.890625,1653.5
False,125.21875,1591.75
False,127.609375,1541.25
False,129.9375,1515.75
False,255.03125,349.75
False,261.71875,361.25
False,264.0625,362.75
False,266.21875,364.75
False,268.71875,367.75
False,270.75,370.25
False,273.34375,374.5
False,275.171875,379.0
False,277.890625,383.5
False,280.109375,389.75
False,282.25,396.75
False,284.484375,404.75
False,286.953125,412.75
False,289.28125,401.25
False,295.96875,0.0
False,298.296875,0.0
False,295.46875,536.25
False,297.578125,552.25
False,299.859375,572.25
False,301.984375,593.75
False,304.09375,619.0
False,306.5,645.75
False,308.625,678.0
False,310.921875,712.5
False,313.125,752.0
False,315.359375,799.25
False,317.515625,855.75
False,319.75,917.25
False,321.875,993.0
False,324.34375,1083.25
False,326.59375,1134.5
False,328.9375,1142.25
False,331.15625,1315.5
False,339.953125,2651.5
False,342.21875,3071.5
False,344.5,3475.25
False,346.796875,3610.0
False,349.09375,4050.75
True,351.4375,4062.75
False,353.78125,4079.5
False,356.734375,1490.75
False,359.078125,1498.25
False,1.40625,1506.5
False,3.71875,1521.0
False,5.71875,2410.75
False,7.84375,3885.0
False,17.015625,6259.75
False,19.375,6054.5
False,21.859375,3696.5
False,24.078125,5333.5
False,26.453125,5094.75
False,28.78125,4851.5
False,31.140625,4632.5
False,33.5,4423.75
False,35.875,4253.5
False,38.203125,4109.75
False,40.578125,3965.75
False,42.921875,3848.0
False,45.28125,3734.0
False,47.625,3646.5
False,49.953125,3565.25
False,52.296875,3491.75
False,54.671875,3303.25
False,57.046875,3248.0
False,59.265625,3197.5
False,61.609375,3157.5
False,63.9375,3127.5
False,66.25,3101.75
False,68.5625,3201.5
False,70.90625,3184.75
False,73.25,3167.25
False,75.546875,3156.25
False,77.890625,3154.25
False,80.21875,3160.25
False,82.6875,3183.25
False,85.015625,3189.5
False,87.3125,3208.25
False,89.671875,3247.0
False,92.0,3263.5
False,94.34375,3313.5
False,96.671875,3338.75
False,99.015625,3380.5
False,101.421875,2914.25
False,103.796875,2706.75
False,106.15625,2531.75
False,108.453125,2329.75
False,110.796875,2227.0
False,113.171875,2073.75
False,115.5625,1869.75
False,117.96875,1771.25
False,120.25,1806.5
False,122.6875,1652.0
False,125.09375,1590.0
False,127.390625,1544.5
False,129.75,1514.5
False,254.515625,349.75
False,261.609375,361.5
False,263.84375,362.25
False,265.90625,364.75
False,268.390625,367.5
False,270.5,370.5
False,272.953125,374.25
False,275.1875,378.75
False,277.6875,383.25
False,279.734375,389.25
False,282.265625,396.5
False,284.484375,404.0
False,286.765625,412.0
False,289.28125,400.75
False,291.078125,429.25
False,295.078125,535.0
False,297.375,552.0
False,299.828125,570.5
False,301.71875,592.75
False,304.15625,617.75
False,306.234375,644.5
False,308.390625,675.25
False,310.75,711.0
False,313.03125,748.75
False,315.203125,796.75
False,317.328125,851.5
False,319.59375,912.25
False,321.75,987.5
False,324.1875,1076.5
False,326.453125,1134.5
False,328.78125,1139.75
False,331.0,1293.25
False,339.8125,2651.25
False,342.078125,3069.75
False,344.359375,3471.75
False,346.671875,3619.5
False,348.96875,4050.0
True,351.3125,4051.5
False,353.640625,4074.0
False,356.5625,1492.0
False,358.890625,1497.75
False,1.265625,1507.0
False,3.640625,1520.0
False,5.578125,2390.5
False,7.703125,3877.0
False,16.90625,6319.25
False,21.75,3679.75
False,23.953125,5382.0
False,26.3125,5108.25
False,28.65625,4861.75
False,31.0,4645.0
False,33.359375,4431.25
False,35.75,4260.5
False,38.09375,4111.25
False,40.4375,3971.25
False,42.78125,3855.25
False,45.140625,3752.5
False,47.46875,3665.5
False,49.859375,3568.0
False,52.1875,3494.5
False,54.5625,3300.75
False,56.921875,3253.5
False,59.140625,3200.0
False,61.484375,3160.25
False,63.796875,3126.25
False,66.125,3100.0
False,68.453125,3205.75
False,70.796875,3192.75
False,73.09375,3167.0
False,75.421875,3159.5
False,77.75,3156.25
False,80.109375,3160.25
False,82.546875,3182.0
False,84.890625,3189.5
False,87.203125,3207.75
False,89.53125,3245.75
False,91.875,3262.0
False,94.234375,3308.25
False,96.546875,3341.5
False,98.890625,3398.25
False,101.296875,2905.25
False,103.703125,2696.25
False,106.03125,2568.25
False,108.328125,2326.75
False,110.6875,2226.75
False,113.078125,2074.75
False,115.515625,1868.25
False,117.828125,1767.25
False,120.140625,1802.75
False,122.5625,1647.25
False,124.9375,1587.0
False,127.34375,1546.25
False,129.671875,1515.25
False,254.578125,350.5
False,261.109375,362.0
False,263.53125,362.5
False,265.921875,364.75
False,268.515625,367.0
False,270.59375,370.5
False,272.703125,374.25
False,275.359375,378.25
False,277.53125,383.25
False,279.921875,389.0
False,282.09375,396.25
False,284.203125,403.75
False,286.4375,412.25
False,289.171875,400.5
False,291.265625,429.5
False,295.203125,533.75
False,297.328125,551.0
False,299.671875,570.25
False,301.8125,591.5
False,303.875,617.0
False,306.171875,643.0
False,308.484375,675.0
False,310.75,709.0
False,312.953125,748.0
False,315.125,795.25
False,317.328125,849.5
False,319.546875,911.75
False,321.6875,986.5
False,324.171875,1075.5
False,326.40625,1134.25
False,328.71875,1135.75
False,330.90625,1291.5
False,333.109375,1463.5
False,339.734375,2649.0
False,342.03125,3071.5
False,344.296875,3470.75
False,346.609375,3619.5
False,348.90625,4042.0
True,351.25,4045.25
False,353.59375,4072.25
False,356.53125,1492.25
False,358.875,1497.75
False,1.1875,1506.75
False,96.46875,3340.5
False,98.828125,3398.75
False,101.21875,2919.5
False,103.609375,2696.25
False,105.984375,2565.25
False,108.234375,2324.0
False,110.625,2228.5
False,113.0,2074.25
False,115.421875,1866.5
False,117.75,1768.75
False,120.09375,1813.0
False,122.484375,1646.25
False,124.859375,1585.0
False,127.25,1541.0
False,129.578125,1515.25
False,254.453125,350.5
False,261.5,362.5
False,263.703125,362.5
False,265.765625,364.75
False,267.921875,367.0
False,270.453125,370.25
False,273.03125,374.0
False,275.21875,378.0
False,277.46875,383.0
False,279.9375,388.75
False,281.90625,396.0
False,284.265625,403.5
False,286.671875,412.0
False,289.1875,400.25
False,291.078125,429.75
False,295.046875,533.0
False,297.25,551.0
False,299.5,569.75
False,301.5625,591.5
False,303.84375,616.25
False,306.140625,641.75
False,308.421875,673.75
False,310.515625,707.75
False,312.734375,745.0
False,314.953125,792.5
False,317.171875,848.0
False,319.453125,908.0
False,321.6875,983.5
False,324.0625,1072.0
False,326.296875,1134.5
False,328.65625,1135.0
False,330.84375,1283.5
False,333.0625,1464.75
False,339.671875,2641.75
False,341.90625,3163.25
False,344.21875,3472.25
False,346.515625,3617.0
False,348.8125,4046.0
True,351.15625,4070.0
False,353.5,4070.0
False,356.4375,1493.0
False,358.78125,1494.75
False,1.140625,1506.5
False,3.46875,1519.5
False,5.453125,2377.5
False,7.78125,2408.5
False,16.734375,6328.75
False,19.109375,5999.75
False,21.453125,5684.0
False,23.796875,5410.75
False,26.15625,5125.5
False,28.5,4885.75
False,30.875,4656.5
False,33.21875,4439.0
False,35.609375,4275.5
False,37.953125,4117.0
False,40.296875,3975.0
False,42.65625,3866.0
False,45.0,3757.25
False,47.359375,3666.0
False,49.71875,3572.25
False,52.0625,3508.75
False,54.421875,3303.75
False,56.765625,3255.5
False,59.015625,3204.25
False,61.328125,3160.75
False,63.640625,3130.0
False,65.984375,3101.0
False,68.3125,3204.25
False,70.625,3192.5
False,72.984375,3164.0
False,75.3125,3161.25
False,77.625,3158.5
False,79.953125,3161.25
False,82.296875,3180.5
False,84.71875,3187.75
False,87.078125,3204.25
False,89.40625,3240.25
False,91.734375,3261.0
False,94.09375,3304.25
False,96.421875,3338.25
False,98.75,3401.0
False,101.15625,2923.5
False,103.546875,2702.75
False,105.90625,2567.25
False,108.203125,2315.75
False,110.546875,2226.75
False,112.9375,2072.75
False,115.328125,1867.75
False,117.703125,1763.5
False,120.046875,1814.0
False,122.421875,1646.0
False,124.796875,1584.75
False,127.1875,1539.0
False,129.546875,1515.25
False,194.78125,198.25
False,254.359375,351.25
False,261.015625,363.25
False,263.71875,362.5
False,265.703125,364.5
False,268.203125,366.75
False,270.25,370.25
False,272.9375,374.0
False,275.0,378.0
False,277.03125,383.25
False,279.703125,388.75
False,282.03125,395.75
False,284.0625,403.25
False,286.46875,412.0
False,289.078125,400.0
False,291.15625,429.25
False,293.171875,473.0
False,294.890625,533.0
False,297.234375,550.5
False,299.484375,568.75
False,301.640625,591.0
False,303.84375,615.25
False,306.015625,641.5
False,308.3125,673.0
False,310.546875,706.5
False,312.6875,744.75
False,314.890625,791.75
False,317.078125,846.25
False,319.296875,906.75
False,321.59375,978.75
False,323.90625,1069.0
False,326.25,1135.25
False,328.5625,1134.25
False,330.8125,1280.5
False,332.9375,1463.25
False,339.578125,2634.0
False,341.796875,3196.25
False,344.125,3470.0
False,346.4375,3616.25
False,348.71875,4054.0
True,351.046875,4066.0
False,353.390625,4062.75
False,356.34375,1493.0
False,358.671875,1497.5
False,1.046875,1506.75
False,3.390625,1516.25
False,5.359375,2384.0
False,7.671875,2396.25
False,10.03125,2457.5
False,16.640625,6263.5
False,21.359375,5679.25
False,23.6875,5393.0
False,26.046875,5125.5
False,28.421875,4907.5
False,30.75,4659.75
False,33.125,4441.75
False,35.484375,4289.0
False,37.84375,4122.75
False,40.1875,3986.5
False,42.5625,3863.75
False,44.890625,3760.0
False,47.234375,3665.5
False,49.59375,3588.0
False,51.953125,3509.5
False,54.328125,3307.25
False,56.65625,3258.5
False,58.875,3208.75
False,61.21875,3159.0
False,63.546875,3129.0
False,65.875,3100.5
False,68.203125,3204.25
False,70.53125,3193.25
False,72.84375,3163.25
False,75.1875,3159.0
False,77.515625,3162.25
False,79.828125,3160.0
False,82.171875,3177.25
False,84.625,3191.5
False,86.96875,3201.0
False,89.3125,3228.5
False,91.640625,3264.0
False,93.984375,3299.75
False,96.3125,3338.25
False,98.65625,3391.75
False,101.0625,2925.75
False,103.421875,2711.0
False,105.796875,2566.0
False,108.109375,2311.75
False,110.421875,2226.75
False,112.8125,2075.75
False,115.234375,1890.75
False,117.578125,1761.75
False,119.9375,1814.75
False,122.328125,1647.5
False,124.6875,1584.5
False,127.015625,1538.25
False,129.421875,1515.5
False,194.640625,199.25
False,254.046875,352.75
False,260.78125,365.75
False,263.53125,362.5
False,265.828125,364.0
False,267.8125,366.5
False,270.109375,370.0
False,272.65625,373.5
False,275.03125,377.75
False,277.09375,382.75
False,279.546875,388.5
False,281.75,395.0
False,283.9375,402.5
False,286.484375,411.25
False,288.859375,399.0
False,291.015625,427.75
False,297.734375,0.0
False,300.078125,0.0
False,297.046875,549.5
False,299.25,567.5
False,301.484375,588.75
False,303.671875,612.75
False,305.890625,638.25
False,308.09375,668.75
False,310.421875,703.0
False,312.5,742.0
False,314.734375,786.75
False,316.953125,842.75
False,319.1875,902.0
False,321.359375,979.5
False,323.84375,1059.5
False,326.078125,1137.0
False,328.453125,1131.25
False,330.578125,1265.0
False,332.78125,1452.25
False,339.390625,2614.0
False,341.578125,3483.75
False,343.9375,3478.5
False,346.265625,3603.0
False,348.546875,4054.0
True,350.890625,4064.25
False,353.234375,4061.0
False,356.140625,1494.0
False,358.5,1493.75
False,0.828125,1506.0
False,3.171875,1515.5
False,5.171875,2376.5
False,7.5,2396.25
False,9.84375,2430.5
False,12.109375,2491.0
False,21.15625,5740.75
False,23.515625,5435.5
False,25.875,5135.25
False,28.203125,4910.0
False,30.5625,4668.0
False,32.921875,4457.0
False,35.3125,4308.5
False,37.640625,4148.5
False,40.0,3995.0
False,42.34375,3874.0
False,44.703125,3770.25
False,47.046875,3671.25
False,49.40625,3594.0
False,51.75,3513.5
False,54.09375,3319.75
False,56.453125,3259.5
False,58.703125,3210.5
False,61.015625,3166.5
False,63.359375,3132.5
False,65.671875,3102.25
False,68.0,3203.75
False,70.328125,3188.5
False,72.65625,3165.5
False,74.984375,3152.0
False,77.296875,3160.0
False,79.640625,3164.5
False,81.953125,3177.75
False,84.40625,3186.75
False,86.765625,3198.5
False,89.09375,3237.25
False,91.40625,3267.5
False,93.75,3301.75
False,96.09375,3329.5
False,98.4375,3388.0
False,100.8125,2937.5
False,103.21875,2738.75
False,105.578125,2562.5
False,107.875,2363.75
False,110.21875,2226.0
False,112.625,2077.75
False,114.96875,1942.25
False,117.421875,1753.75
False,119.65625,1815.75
False,122.140625,1640.5
False,124.5,1579.5
False,126.859375,1536.0
False,129.171875,1514.75
False,194.40625,197.0
False,254.125,352.0
False,260.828125,369.75
False,262.875,362.0
False,265.265625,363.75
False,267.984375,366.25
False,270.28125,369.25
False,272.3125,372.75
False,274.796875,377.25
False,276.640625,382.25
False,279.453125,387.75
False,281.53125,394.0
False,284.015625,401.75
False,285.96875,411.0
False,288.71875,400.0
False,290.578125,426.25
False,297.515625,0.0
False,299.84375,0.0
False,296.765625,547.75
False,299.046875,565.25
False,301.34375,585.75
False,303.53125,610.5
False,305.609375,636.75
False,307.875,666.5
False,310.078125,701.0
False,312.40625,737.5
False,314.5,784.25
False,316.71875,836.25
False,318.921875,895.0
False,321.15625,967.25
False,323.59375,1059.75
False,325.875,1137.25
False,328.1875,1132.0
False,330.4375,1254.25
False,332.578125,1437.75
False,339.171875,2610.5
False,341.375,3522.75
False,343.71875,3478.0
False,348.34375,3753.75
True,350.640625,4062.0
False,353.0,4072.25
False,355.90625,1497.0
False,358.28125,1497.25
False,0.640625,1505.75
False,2.96875,1517.75
False,4.96875,2379.0
False,7.28125,2412.5
False,9.625,2426.5
False,11.921875,2498.0
False,20.9375,5808.0
False,23.28125,5467.75
False,25.65625,5169.0
False,28.0,4943.75
False,32.703125,4488.0
False,35.09375,4322.0
False,37.4375,4163.5
False,39.796875,4004.25
False,42.140625,3882.0
False,44.5,3786.25
False,46.828125,3681.25
False,49.1875,3594.75
False,51.546875,3521.5
False,53.890625,3320.25
False,56.234375,3261.0
False,58.46875,3215.0
False,60.796875,3178.75
False,63.15625,3135.75
False,65.484375,3105.75
False,67.796875,3205.25
False,70.125,3191.5
False,72.453125,3169.25
False,74.78125,3155.75
False,77.109375,3160.75
False,79.4375,3158.0
False,81.765625,3166.0
False,84.234375,3189.5
False,86.5625,3199.0
False,88.890625,3227.0
False,91.234375,3264.5
False,93.5625,3289.5
False,95.90625,3325.75
False,98.203125,3385.5
False,100.609375,2963.5
False,102.984375,2777.75
False,105.359375,2560.75
False,107.640625,2421.0
False,110.046875,2220.5
False,112.390625,2075.25
False,114.765625,1983.25
False,117.171875,1750.5
False,119.5,1817.5
False,121.921875,1641.0
False,124.265625,1578.25
False,126.65625,1550.0
False,129.015625,1515.25
False,194.234375,197.75
False,253.796875,352.75
False,256.25,350.5
False,260.328125,372.5
False,262.84375,361.5
False,265.1875,364.0
False,267.640625,366.0
False,270.0,369.0
False,272.265625,372.25
False,274.421875,376.5
False,276.5,381.75
False,278.9375,387.5
False,281.40625,393.75
False,283.515625,401.25
False,286.015625,410.5
False,288.34375,400.75
False,290.484375,424.5
False,297.34375,0.0
False,299.671875,0.0
False,296.71875,545.25
False,298.796875,564.5
False,301.09375,583.75
False,303.25,608.25
False,305.40625,633.75
False,307.796875,664.75
False,309.984375,698.0
False,312.171875,734.5
False,314.3125,779.5
False,316.53125,831.0
False,318.828125,889.75
False,320.96875,961.75
False,323.375,1052.75
False,325.6875,1139.0
False,328.0625,1128.25
False,330.296875,1226.75
False,332.453125,1417.0
False,339.0,2611.5
False,341.1875,3534.5
False,343.5625,3474.0
False,345.875,3626.0
False,348.1875,3621.5
True,350.484375,4054.75
False,352.828125,4068.25
False,355.734375,1504.25
False,358.09375,1494.5
False,0.46875,1502.75
False,2.796875,1526.0
False,4.78125,2414.0
False,7.109375,2418.5
False,9.4375,2425.5
False,11.734375,2481.25
False,14.09375,2538.0
False,20.765625,5782.75
False,23.125,5469.0
False,25.46875,5195.5
False,27.8125,4953.25
False,32.515625,4502.75
False,34.921875,4329.25
False,37.25,4170.25
False,39.609375,4016.0
False,41.96875,3890.0
False,44.3125,3791.25
False,46.640625,3688.5
False,49.015625,3597.25
False,51.359375,3528.0
False,53.71875,3319.25
False,56.046875,3268.5
False,58.421875,3218.25
False,60.625,3167.0
False,62.953125,3140.5
False,65.296875,3106.75
False,67.609375,3204.75
False,69.953125,3194.25
False,72.265625,3170.25
False,74.578125,3160.0
False,76.921875,3160.75
False,79.265625,3157.0
False,81.578125,3166.0
False,84.015625,3187.75
False,86.390625,3197.5
False,88.671875,3223.75
False,91.03125,3257.0
False,93.375,3286.0
False,95.71875,3325.25
False,98.015625,3378.0
False,100.4375,3050.5
False,102.8125,2776.25
False,105.171875,2555.75
False,107.453125,2459.5
False,109.84375,2218.5
False,112.203125,2074.0
False,114.609375,1978.5
False,117.03125,1750.25
False,119.3125,1811.5
False,121.71875,1634.75
False,124.09375,1579.5
False,126.4375,1580.25
False,128.796875,1518.5
False,255.640625,359.75
False,262.328125,361.75
False,264.921875,363.5
False,266.953125,365.75
False,269.328125,368.25
False,271.75,371.75
False,274.1875,375.75
False,276.4375,380.75
False,278.390625,386.0
False,280.796875,392.5
False,283.25,399.25
False,285.375,408.0
False,290.15625,413.0
False,296.828125,0.0
False,299.15625,0.0
False,296.09375,541.75
False,298.328125,560.25
False,300.5,580.25
False,302.6875,603.0
False,305.125,628.75
False,307.171875,657.25
False,309.46875,690.5
False,311.625,727.25
False,313.921875,768.5
False,316.078125,819.0
False,318.328125,876.5
False,320.59375,944.0
False,322.71875,1023.75
False,325.1875,1122.5
False,327.46875,1127.25
False,329.8125,1161.25
False,331.921875,1372.0
False,340.703125,3546.75
False,343.0625,3480.25
False,345.375,3624.0
False,347.6875,3615.0
True,350.0,4053.0
False,352.34375,4068.25
False,355.21875,1616.0
False,357.640625,1487.75
False,359.9375,1504.75
False,2.3125,1510.75
False,6.625,2414.0
False,8.953125,2445.5
False,11.25,2462.75
False,13.609375,2544.5
False,17.921875,6370.5
False,20.28125,5877.0
False,24.984375,5244.0
False,27.34375,4994.5
False,32.03125,4539.25
False,34.421875,4373.25
False,36.78125,4199.0
False,39.125,4054.0
False,41.46875,3919.0
False,43.84375,3803.0
False,46.1875,3703.75
False,48.53125,3613.75
False,50.875,3538.0
False,53.25,3336.75
False,55.578125,3274.5
False,57.9375,3226.0
False,60.15625,3185.75
False,62.484375,3149.25
False,64.84375,3117.5
False,67.140625,3211.5
False,69.484375,3193.25
False,71.78125,3166.5
False,74.125,3158.0
False,76.46875,3157.5
False,78.796875,3158.0
False,81.109375,3178.75
False,83.546875,3182.5
False,85.90625,3193.75
False,88.234375,3222.75
False,90.578125,3250.5
False,92.90625,3274.0
False,95.25,3318.75
False,97.59375,3362.5
False,99.9375,3250.0
False,102.328125,2813.0
False,104.703125,2630.0
False,107.015625,2433.25
False,109.359375,2261.25
False,111.75,2148.75
False,114.125,1967.25
False,116.53125,1828.0
False,118.875,1805.0
False,121.25,1669.75
False,123.59375,1608.0
False,125.9375,1616.5
False,128.359375,1517.75
False,130.640625,1522.0
False,193.578125,203.25
False,255.625,359.75
False,262.109375,361.5
False,264.390625,363.5
False,266.984375,365.75
False,269.15625,368.0
False,271.5,371.25
False,273.734375,375.75
False,275.90625,380.5
False,278.609375,385.5
False,280.703125,392.5
False,282.84375,399.0
False,285.15625,407.75
False,287.703125,408.25
False,289.953125,407.75
False,296.6875,0.0
False,299.015625,0.0
False,296.15625,541.0
False,298.21875,559.25
False,300.484375,579.25
False,302.5625,601.0
False,304.8125,627.75
False,307.046875,656.0
False,309.375,688.5
False,311.53125,724.5
False,313.8125,766.25
False,316.078125,816.0
False,318.265625,875.25
False,320.484375,938.5
False,322.65625,1021.5
False,325.0,1122.75
False,327.3125,1127.5
False,329.65625,1161.75
False,331.828125,1360.5
False,340.546875,3546.75
False,342.890625,3473.0
False,345.25,3624.5
False,347.515625,3626.0
True,349.828125,4058.75
False,352.171875,4071.5
False,357.421875,1491.0
False,359.84375,1500.25
False,2.15625,1517.25
False,4.484375,1549.5
False,6.453125,2417.75
False,8.78125,2436.5
False,11.09375,2453.75
False,13.421875,2544.75
False,17.75,6302.5
False,20.09375,5864.25
False,24.8125,5278.0
False,27.15625,4994.5
False,31.859375,4562.25
False,34.234375,4382.5
False,36.609375,4211.0
False,38.953125,4064.25
False,41.296875,3920.5
False,43.671875,3810.75
False,46.015625,3709.0
False,48.359375,3616.25
False,50.703125,3546.25
False,53.046875,3340.5
False,55.421875,3277.0
False,57.75,3240.25
False,59.96875,3186.25
False,62.3125,3148.25
False,64.640625,3119.5
False,66.953125,3218.75
False,69.296875,3194.25
False,71.625,3181.0
False,73.9375,3162.75
False,76.28125,3157.0
False,78.609375,3155.25
False,80.921875,3166.0
False,83.375,3166.5
False,85.734375,3199.0
False,88.0625,3216.75
False,90.375,3243.75
False,92.71875,3273.0
False,95.0625,3315.5
False,97.390625,3362.0
False,99.734375,3273.0
False,102.171875,2854.25
False,104.546875,2604.75
False,106.796875,2420.25
False,109.1875,2322.25
False,111.5,2215.5
False,113.9375,1958.5
False,116.328125,1833.5
False,118.65625,1795.0
False,121.0625,1709.0
False,123.421875,1662.0
False,125.734375,1611.0
False,128.15625,1518.0
False,130.421875,1520.0
False,254.875,359.0
False,262.265625,361.25
False,264.40625,363.25
False,266.765625,365.75
False,269.0,367.75
False,271.078125,371.25
False,273.5,375.25
False,275.640625,380.0
False,278.109375,385.5
False,280.609375,391.5
False,282.984375,398.5
False,285.234375,406.5
False,287.546875,411.75
False,289.84375,403.75
False,296.46875,0.0
False,298.8125,0.0
False,295.96875,539.75
False,297.96875,558.0
False,300.359375,576.5
False,302.4375,599.25
False,304.625,625.75
False,306.96875,651.75
False,309.21875,686.5
False,311.328125,721.5
False,313.515625,762.5
False,315.8125,812.0
False,317.921875,869.25
False,320.171875,932.5
False,322.4375,1011.25
False,324.828125,1107.75
False,327.15625,1130.75
False,329.484375,1158.25
False,331.65625,1340.0
False,342.75,2928.25
False,345.03125,3543.75
False,347.328125,3624.5
True,349.609375,4059.5
False,351.96875,4072.25
False,354.296875,4077.25
False,357.25,1490.75
False,359.625,1500.25
False,1.9375,1511.5
False,4.25,1537.75
False,6.21875,2453.0
False,8.5625,2445.0
False,10.890625,2452.0
False,13.234375,2543.5
False,17.546875,6195.75
False,19.90625,5828.75
False,24.609375,5268.75
False,26.921875,5025.25
False,31.65625,4575.25
False,34.015625,4392.75
False,36.375,4227.5
False,38.734375,4079.5
False,41.078125,3940.0
False,43.4375,3814.5
False,45.78125,3718.5
False,48.140625,3627.75
False,50.5,3556.25
False,52.859375,3354.0
False,55.203125,3276.5
False,57.53125,3245.25
False,59.78125,3188.0
False,62.109375,3147.25
False,64.4375,3125.25
False,66.765625,3225.5
False,69.0625,3196.75
False,71.390625,3170.25
False,73.75,3157.5
False,76.078125,3158.5
False,78.390625,3154.75
False,80.703125,3167.0
False,83.171875,3178.75
False,85.5,3191.0
False,87.859375,3210.0
False,90.171875,3244.25
