newscan,angle,distant,quality
0,310.875,3342.0,23
0,312.09375,3271.0,24
0,313.3125,3221.5,23
0,314.546875,3176.25,22
0,315.78125,3111.5,24
0,317.0,3061.0,24
0,318.234375,3014.5,19
0,319.46875,2950.0,24
0,320.671875,3067.5,20
0,345.71875,2436.25,11
0,347.03125,2420.5,9
0,348.25,2421.75,9
0,349.5,2417.5,13
0,350.75,2410.0,13
1,351.984375,2403.75,13
0,353.21875,2401.5,16
0,354.484375,2399.25,14
0,355.671875,2406.25,14
0,356.953125,2405.25,15
0,358.1875,2402.0,13
0,359.390625,2409.0,14
0,0.640625,2414.5,9
0,1.890625,2421.25,9
0,4.25,2907.0,25
0,5.5,2919.75,26
0,6.734375,2940.5,25
0,7.953125,2951.75,24
0,9.171875,2961.75,24
0,10.609375,2989.75,20
0,11.84375,3006.0,20
0,13.078125,3028.0,23
0,14.328125,3054.75,24
0,15.5625,3075.25,26
0,16.8125,3106.5,26
0,18.15625,2577.75,19
0,19.453125,2474.25,20
0,20.71875,2371.25,18
0,21.953125,2275.5,18
0,23.21875,2184.25,20
0,24.5,2105.0,21
0,25.78125,2033.75,22
0,27.015625,2065.75,14
0,28.265625,2093.25,21
0,29.5,2103.25,16
0,30.8125,1947.0,28
0,32.078125,1854.75,26
0,33.34375,1785.5,24
0,34.625,1727.75,26
0,36.015625,1706.5,28
0,37.234375,1762.25,12
0,38.515625,1661.5,20
0,39.828125,1691.5,17
0,41.078125,1603.5,10
0,42.328125,1591.75,20
0,43.5625,1619.25,22
0,44.9375,1464.0,12
0,46.15625,1440.5,23
0,47.484375,1457.25,20
0,48.703125,1470.0,22
0,49.953125,1477.0,22
0,51.25,1417.75,19
0,52.5,1418.75,20
0,53.75,1463.25,16
0,54.90625,1528.0,26
0,56.1875,1456.0,17
0,57.421875,1479.75,19
0,58.859375,1313.75,16
0,60.140625,1313.75,18
0,61.359375,1439.5,20
0,62.625,1415.75,21
0,63.890625,1393.0,20
0,66.78125,546.75,15
0,68.296875,520.25,19
0,69.640625,499.25,21
0,70.78125,487.25,23
0,72.046875,481.75,25
0,73.515625,477.75,22
0,74.84375,473.25,25
0,76.078125,469.75,21
0,77.1875,467.75,25
0,78.640625,468.25,22
0,79.65625,470.75,21
0,81.15625,471.5,25
0,82.40625,471.25,21
0,83.53125,472.75,25
0,84.84375,475.25,25
0,86.265625,482.75,23
0,87.46875,493.5,22
0,90.609375,601.0,10
0,91.84375,1326.25,12
0,94.734375,509.75,17
0,95.96875,508.25,16
0,97.390625,513.5,14
0,98.390625,527.25,9
0,104.46875,1334.75,20
0,105.75,1326.0,26
0,107.015625,1337.0,25
0,108.328125,1357.75,15
0,109.546875,1440.0,23
0,110.78125,1430.75,20
0,112.046875,1406.0,16
0,113.375,1358.75,18
0,114.671875,1379.5,12
0,115.9375,1371.75,27
0,117.078125,1480.75,20
0,118.390625,1471.25,22
0,119.640625,1493.25,16
0,120.8125,1636.0,23
0,122.15625,1532.25,28
0,123.34375,1670.25,23
0,125.921875,1597.75,14
0,127.125,1639.25,15
0,128.5,1568.75,27
0,129.765625,1542.0,16
0,163.484375,1224.5,26
0,164.71875,1225.75,14
0,166.0,1212.75,26
0,167.34375,1210.5,26
0,168.5625,1207.25,26
0,169.828125,1203.5,26
0,171.375,1050.75,25
0,172.46875,1200.5,26
0,173.78125,1201.75,26
0,175.0,1199.0,29
0,176.3125,1199.0,29
0,177.625,1201.75,26
0,178.875,1202.5,26
0,180.203125,1204.5,26
0,181.484375,1207.5,26
0,182.78125,1210.5,26
0,184.0625,1212.5,26
0,185.421875,1217.75,26
0,186.6875,1222.0,25
0,187.953125,1231.5,24
0,189.171875,1237.25,21
0,190.5,1246.75,20
0,191.765625,1256.75,20
0,193.078125,1267.25,20
0,194.328125,1278.25,29
0,195.5625,1289.25,29
0,196.890625,1300.75,29
0,198.140625,1311.0,29
0,199.421875,1321.5,29
0,200.703125,1336.75,29
0,202.015625,1351.25,22
0,203.4375,1370.25,27
0,204.734375,1386.25,24
0,206.0,1406.25,28
0,207.265625,1425.75,28
0,208.546875,1445.0,23
0,209.828125,1469.25,22
0,212.40625,1545.0,28
0,213.640625,1576.75,29
0,214.953125,1605.0,28
0,216.1875,1638.0,25
0,217.515625,1671.25,29
0,218.796875,1712.0,26
0,220.0625,1746.5,26
0,221.359375,1791.5,24
0,222.59375,1835.25,25
0,223.859375,1880.5,25
0,225.140625,1926.5,24
0,226.453125,1976.25,23
0,231.5625,2341.0,18
0,232.8125,2427.5,20
0,234.09375,2516.5,20
0,235.34375,2622.0,17
0,236.65625,2724.25,15
0,241.78125,2940.25,26
0,243.109375,2905.75,26
0,244.40625,2887.0,26
0,245.71875,2862.75,24
0,247.0,2844.25,26
0,248.328125,2824.0,26
0,249.59375,2808.75,26
0,251.0,2791.25,25
0,252.3125,2770.75,24
0,253.609375,2761.0,23
0,254.921875,2751.25,22
0,256.234375,2739.75,22
0,257.515625,2731.0,24
0,258.8125,2724.75,23
0,260.125,2718.0,24
0,261.453125,2713.0,24
0,262.734375,2713.5,23
0,264.046875,2738.0,13
0,265.328125,2717.75,21
0,266.640625,2716.25,23
0,267.953125,2715.5,24
0,269.25,2721.5,22
0,270.546875,2728.5,23
0,271.859375,2737.25,22
0,273.125,2748.5,22
0,274.65625,2758.0,22
0,275.9375,2770.5,24
0,277.265625,2783.5,25
0,278.546875,2801.0,25
0,279.859375,2817.75,25
0,281.171875,2830.25,26
0,282.5,2856.5,25
0,283.8125,2874.0,23
0,285.09375,2897.5,24
0,286.421875,2922.25,26
0,287.71875,2956.75,25
0,289.015625,3084.25,26
0,290.328125,3114.25,25
0,291.65625,3142.5,23
0,292.921875,3184.5,23
0,294.25,3227.75,23
0,295.53125,3270.5,26
0,296.859375,3322.5,23
0,299.53125,3330.5,23
0,300.84375,3387.25,24
0,302.15625,3443.75,22
0,303.453125,3512.75,20
0,304.78125,3580.75,19
0,306.078125,3654.25,18
0,307.421875,3729.25,20
0,308.75,3469.75,23
0,310.078125,3392.5,24
0,311.390625,3317.25,25
0,312.703125,3260.75,27
0,314.03125,3182.5,24
0,315.359375,3125.0,23
0,316.703125,3073.75,25
0,318.03125,3030.5,23
0,319.328125,2956.75,23
0,320.65625,3063.5,19
0,347.640625,2424.75,10
0,349.0,2418.5,9
0,350.328125,2417.75,12
1,351.65625,2404.25,12
0,353.0,2401.75,14
0,354.34375,2399.25,12
0,355.671875,2408.25,16
0,357.0,2407.0,16
0,358.34375,2405.25,13
0,359.671875,2415.75,11
0,1.0,2420.75,9
0,2.328125,2425.5,10
0,4.875,2912.25,26
0,6.234375,2921.75,27
0,7.546875,2945.5,27
0,8.875,2962.5,23
0,10.203125,2976.75,22
0,11.71875,3004.25,21
0,13.0625,3031.0,22
0,14.421875,3057.25,24
0,15.734375,3081.5,26
0,17.09375,3108.25,25
0,18.515625,2548.0,19
0,19.90625,2437.25,19
0,21.25,2330.25,18
0,22.625,2236.5,18
0,23.984375,2129.25,21
0,25.359375,2044.0,20
0,26.703125,2051.5,22
0,28.046875,2088.75,22
0,29.359375,2124.75,18
0,30.765625,1947.5,27
0,32.171875,1854.0,25
0,33.53125,1792.25,25
0,35.0,1730.25,20
0,36.34375,1711.25,21
0,37.71875,1661.75,17
0,39.109375,1673.0,19
0,40.421875,1708.0,20
0,41.875,1583.25,28
0,43.1875,1610.25,19
0,44.5625,1622.75,27
0,45.984375,1440.25,23
0,47.328125,1452.0,20
0,48.640625,1466.0,22
0,49.984375,1476.5,22
0,51.4375,1416.75,19
0,52.734375,1425.75,18
0,54.03125,1535.75,22
0,55.34375,1526.75,26
0,56.75,1471.5,20
0,58.078125,1459.5,21
0,59.65625,1305.75,18
0,60.921875,1427.25,21
0,62.265625,1439.25,20
0,63.671875,1392.5,21
0,66.5625,581.5,15
0,68.015625,541.75,19
0,69.453125,522.0,22
0,70.796875,517.0,25
0,72.140625,510.25,22
0,73.5625,502.25,23
0,74.875,496.5,24
0,76.390625,496.0,24
0,77.671875,497.0,24
0,79.078125,497.0,24
0,80.296875,495.75,26
0,81.796875,495.25,27
0,82.953125,499.75,23
0,84.59375,483.0,15
0,86.03125,473.0,18
0,87.65625,471.25,17
0,88.734375,475.5,18
0,90.078125,484.5,15
0,92.265625,1305.0,12
0,93.734375,1244.75,16
0,95.125,1225.0,26
0,96.421875,1235.5,18
0,103.109375,1330.25,15
0,104.546875,1333.0,21
0,105.90625,1327.25,25
0,107.296875,1337.75,24
0,108.65625,1367.75,12
0,109.9375,1442.5,21
0,111.3125,1426.5,19
0,112.75,1382.0,13
0,114.125,1356.75,22
0,115.5,1377.5,24
0,116.75,1480.25,14
0,118.140625,1465.5,23
0,119.4375,1490.75,18
0,120.734375,1635.25,21
0,122.203125,1531.75,28
0,123.484375,1668.25,28
0,124.84375,1622.75,9
0,126.21875,1602.5,11
0,127.578125,1651.75,13
0,128.984375,1550.75,17
0,130.265625,1703.0,24
0,152.15625,683.25,14
0,163.65625,1253.25,10
0,165.09375,1216.5,26
0,166.453125,1211.25,26
0,167.859375,1210.5,26
0,169.28125,1206.5,26
0,170.78125,1051.25,26
0,172.234375,1056.75,27
0,173.40625,1199.25,29
0,174.796875,1199.0,29
0,176.1875,1201.75,26
0,177.5625,1202.25,26
0,178.921875,1202.75,26
0,180.359375,1203.75,26
0,181.78125,1207.75,26
0,183.125,1210.25,26
0,184.484375,1213.5,26
0,185.859375,1220.75,26
0,187.203125,1226.5,26
0,188.65625,1235.25,24
0,190.0,1245.0,21
0,191.328125,1256.25,20
0,192.75,1266.25,28
0,194.109375,1277.5,29
0,195.515625,1285.5,29
0,196.90625,1298.25,29
0,198.234375,1311.0,29
0,199.625,1322.0,29
0,201.0,1337.75,26
0,202.359375,1354.25,22
0,203.90625,1373.5,27
0,205.203125,1395.75,28
0,206.625,1413.0,28
0,208.015625,1436.75,23
0,209.328125,1461.75,23
0,210.71875,1495.0,21
0,212.078125,1540.25,28
0,213.4375,1570.25,30
0,214.84375,1603.0,28
0,216.265625,1636.5,25
0,217.609375,1671.75,28
0,218.9375,1715.0,25
0,220.3125,1752.5,25
0,221.6875,1800.5,24
0,223.09375,1846.5,24
0,224.421875,1898.75,25
0,225.828125,1951.25,25
0,231.28125,2324.0,18
0,232.625,2411.75,21
0,234.0,2510.5,20
0,235.375,2619.0,17
0,236.734375,2727.5,16
0,240.890625,2962.0,24
0,242.28125,2918.5,27
0,243.6875,2897.75,24
0,245.078125,2872.5,23
0,246.484375,2850.75,25
0,247.875,2828.25,26
0,249.25,2810.25,26
0,250.75,2792.75,25
0,252.140625,2774.75,24
0,253.546875,2763.5,23
0,254.953125,2751.25,22
0,256.34375,2738.0,22
0,257.71875,2729.0,24
0,259.125,2718.75,24
0,260.546875,2713.75,24
0,261.921875,2711.75,24
0,263.328125,2709.0,22
0,264.71875,2698.25,12
0,266.109375,2712.75,17
0,267.5,2715.25,24
0,268.921875,2720.0,24
0,270.296875,2725.75,24
0,271.71875,2733.0,22
0,273.078125,2745.25,22
0,274.671875,2757.0,22
0,276.078125,2771.0,24
0,277.453125,2788.0,25
0,278.875,2804.5,25
0,280.265625,2822.25,26
0,281.671875,2842.0,25
0,283.09375,2863.5,25
0,284.5,2887.75,25
0,285.890625,2909.25,26
0,287.265625,2948.5,25
0,288.65625,3077.5,27
0,290.0625,3111.5,26
0,291.453125,3141.25,22
0,292.875,3180.5,23
0,294.265625,3230.25,24
0,295.671875,3276.0,25
0,297.0625,3332.0,25
0,299.9375,3355.75,25
0,301.328125,3407.5,25
0,302.734375,3468.0,23
0,304.125,3539.25,19
0,305.546875,3614.0,16
0,306.953125,3701.75,20
0,308.375,3483.0,22
0,309.765625,3439.25,21
0,311.203125,3326.75,24
0,312.640625,3267.75,28
0,314.015625,3191.25,24
0,315.453125,3127.25,23
0,316.859375,3071.25,24
0,318.3125,3023.5,20
0,319.71875,2946.25,24
0,321.109375,3105.0,20
0,345.625,2435.0,10
0,347.046875,2429.75,10
0,348.484375,2422.75,10
0,349.921875,2407.5,10
1,351.34375,2404.75,14
0,352.765625,2404.5,15
0,354.1875,2404.5,14
0,355.625,2405.5,17
0,357.046875,2405.0,16
0,358.46875,2402.5,13
0,359.859375,2406.25,11
0,1.296875,2420.0,9
0,4.0625,2905.25,24
0,5.484375,2918.5,27
0,6.90625,2939.75,27
0,8.296875,2954.25,25
0,9.71875,2975.5,23
0,11.28125,2994.0,21
0,12.71875,3021.5,22
0,14.15625,3049.75,23
0,15.5625,3073.5,25
0,16.984375,3109.25,25
0,18.53125,2553.5,18
0,19.96875,2434.25,18
0,21.453125,2325.5,19
0,22.921875,2215.0,18
0,24.34375,2113.5,23
0,25.859375,2035.75,21
0,27.234375,2044.75,20
0,28.640625,2104.25,21
0,30.15625,1964.0,14
0,31.59375,1857.75,24
0,33.109375,1787.25,26
0,34.546875,1728.0,28
0,36.078125,1707.0,27
0,37.46875,1768.5,9
0,38.9375,1672.75,21
0,40.375,1708.0,20
0,41.90625,1582.75,29
0,43.3125,1611.5,20
0,44.78125,1635.75,17
0,46.3125,1440.75,23
0,47.71875,1461.5,21
0,49.171875,1471.0,22
0,50.59375,1477.75,22
0,52.09375,1416.75,18
0,53.453125,1442.25,18
0,54.875,1531.75,25
0,56.375,1462.75,18
0,57.78125,1472.0,20
0,59.328125,1306.5,21
0,60.75,1405.0,11
0,62.09375,1439.5,21
0,64.984375,628.0,13
0,66.609375,576.75,20
0,68.15625,563.25,25
0,69.59375,553.25,25
0,71.15625,540.25,21
0,72.53125,528.5,23
0,74.0,527.0,22
0,75.34375,522.75,23
0,76.921875,518.5,24
0,78.390625,518.75,24
0,79.8125,524.25,21
0,81.09375,534.75,22
0,82.390625,548.75,22
0,83.78125,579.5,10
0,86.015625,466.5,18
0,87.34375,461.75,18
0,88.671875,465.75,17
0,90.140625,473.25,16
0,95.59375,1226.0,25
0,97.015625,1228.25,19
0,104.109375,1345.5,12
0,105.625,1326.25,26
0,107.125,1336.75,25
0,108.5,1359.5,13
0,109.921875,1442.25,21
0,111.296875,1426.25,19
0,112.796875,1380.25,14
0,114.296875,1354.0,20
0,115.703125,1372.25,27
0,117.109375,1480.75,19
0,118.5625,1470.75,22
0,119.953125,1498.0,14
0,121.390625,1536.75,13
0,122.828125,1544.5,19
0,125.734375,1608.5,18
0,127.125,1637.25,15
0,128.640625,1567.25,27
0,130.109375,1556.0,10
0,165.328125,1215.5,27
0,166.796875,1211.25,26
0,168.28125,1207.25,26
0,169.78125,1203.75,26
0,171.40625,1051.5,26
0,172.65625,1202.25,27
0,174.078125,1202.0,26
0,175.609375,1199.75,26
0,177.015625,1202.75,26
0,178.4375,1202.5,26
0,179.96875,1204.0,26
0,181.484375,1207.25,26
0,182.859375,1211.25,26
0,184.34375,1213.5,26
0,185.84375,1221.5,26
0,187.25,1226.5,26
0,188.765625,1235.75,24
0,190.171875,1245.5,21
0,191.609375,1257.5,21
0,193.09375,1267.25,28
0,194.484375,1279.5,29
0,196.0,1289.0,29
0,197.421875,1303.0,29
0,198.890625,1314.0,29
0,200.34375,1330.75,29
0,201.734375,1344.0,26
0,203.34375,1369.0,27
0,204.8125,1388.25,25
0,206.234375,1405.25,28
0,207.65625,1430.5,28
0,209.125,1456.5,23
0,210.625,1480.25,22
0,212.0,1540.0,29
0,213.4375,1570.25,29
0,214.953125,1603.5,28
0,216.34375,1638.5,25
0,217.8125,1678.75,27
0,219.234375,1725.0,28
0,220.734375,1766.25,25
0,222.140625,1816.25,26
0,223.59375,1867.0,25
0,225.046875,1921.75,25
0,226.46875,1975.5,23
0,232.21875,2385.25,19
0,233.671875,2479.0,20
0,235.125,2595.75,19
0,236.546875,2711.75,16
0,240.90625,2962.5,25
0,242.40625,2921.75,26
0,243.84375,2895.5,26
0,245.3125,2868.75,24
0,246.796875,2850.5,26
0,248.28125,2824.75,26
0,249.734375,2805.0,26
0,251.28125,2787.25,25
0,252.765625,2767.75,23
0,254.21875,2754.25,22
0,255.703125,2747.25,22
0,257.171875,2730.0,24
0,258.65625,2721.75,24
0,260.125,2717.25,24
0,261.578125,2714.25,24
0,263.0625,2710.0,20
0,264.515625,2706.25,14
0,266.0,2725.0,12
0,267.46875,2715.25,24
0,268.921875,2719.5,23
0,270.40625,2723.25,24
0,271.859375,2736.75,22
0,273.359375,2745.5,22
0,275.015625,2757.25,22
0,276.484375,2774.0,26
0,277.953125,2790.5,24
0,279.4375,2807.5,26
0,280.890625,2829.5,26
0,282.359375,2854.0,26
0,283.859375,2877.25,24
0,285.34375,2902.5,27
0,286.8125,2927.5,26
0,288.28125,3063.5,25
0,289.734375,3107.0,26
0,291.21875,3132.75,23
0,292.703125,3175.75,24
0,294.1875,3227.25,23
0,295.640625,3275.5,28
0,297.125,3329.25,24
0,298.671875,3306.25,18
0,300.125,3361.75,23
0,301.609375,3426.25,23
0,303.078125,3497.5,23
0,304.546875,3562.0,19
0,306.015625,3651.75,17
0,307.5,3728.0,20
0,309.0,3462.5,21
0,310.5,3371.5,23
0,312.015625,3290.75,25
0,313.484375,3220.5,23
0,314.96875,3146.0,19
0,316.484375,3086.0,25
0,317.953125,3033.75,23
0,319.484375,2952.0,24
0,320.9375,3074.75,20
0,346.765625,2426.25,10
0,348.265625,2428.5,9
0,349.734375,2415.25,11
1,351.25,2407.25,12
0,352.734375,2403.75,14
0,354.234375,2404.25,15
0,355.75,2407.75,15
0,357.21875,2406.25,14
0,358.75,2408.25,15
0,0.25,2405.25,10
0,4.640625,2907.25,26
0,6.140625,2918.5,26
0,7.625,2945.0,27
0,9.125,2962.0,23
0,10.75,2987.75,21
0,12.265625,3008.5,21
0,13.75,3044.25,24
0,15.25,3071.25,25
0,16.78125,3107.75,25
0,18.375,2569.25,18
0,19.90625,2439.5,18
0,21.453125,2326.25,19
0,22.96875,2209.25,17
0,24.515625,2102.0,22
0,26.0625,2037.75,21
0,27.5625,2050.0,21
0,29.03125,2115.25,24
0,30.609375,1950.25,25
0,32.15625,1854.0,27
0,33.65625,1787.0,23
0,35.296875,1738.25,17
0,36.828125,1727.0,10
0,38.359375,1657.25,24
0,39.875,1692.25,18
0,41.46875,1590.5,20
0,42.953125,1600.75,18
0,44.421875,1622.25,25
0,46.046875,1444.0,24
0,47.59375,1456.75,20
0,49.03125,1471.0,22
0,50.609375,1476.75,22
0,52.140625,1416.25,18
0,53.59375,1445.75,17
0,55.109375,1528.25,27
0,56.65625,1475.75,18
0,58.125,1466.25,20
0,59.8125,1307.0,21
0,61.203125,1440.25,20
0,64.125,634.5,18
0,65.609375,602.5,25
0,67.1875,583.75,21
0,68.890625,565.0,22
0,70.484375,551.0,25
0,72.078125,549.5,27
0,73.546875,541.5,22
0,75.140625,538.0,22
0,76.546875,542.75,22
0,78.109375,551.5,26
0,79.546875,560.5,25
0,80.984375,574.75,19
0,82.21875,607.75,10
0,84.609375,479.5,17
0,86.125,476.0,19
0,87.640625,479.75,17
0,89.046875,487.75,17
0,93.28125,1255.0,11
0,94.84375,1225.5,25
0,96.328125,1235.5,19
0,103.921875,1342.0,10
0,105.40625,1322.5,28
0,106.90625,1336.5,25
0,108.46875,1359.0,14
0,109.921875,1443.0,22
0,111.484375,1419.5,19
0,113.0625,1376.5,15
0,114.5625,1367.0,17
0,116.109375,1373.0,27
0,117.53125,1472.25,21
0,119.0625,1473.75,20
0,122.078125,1531.25,29
0,123.5,1668.75,28
0,125.078125,1630.25,10
0,128.125,1579.5,24
0,129.703125,1534.5,21
0,146.0625,724.75,9
0,152.21875,685.25,12
0,163.671875,1233.0,19
0,165.25,1216.25,26
0,166.8125,1211.75,26
0,168.265625,1207.25,26
0,169.84375,1204.0,26
0,171.515625,1051.0,26
0,172.90625,1202.5,27
0,174.421875,1199.5,29
0,176.015625,1198.75,29
0,177.515625,1202.0,26
0,179.015625,1202.5,26
0,180.640625,1204.5,26
0,182.203125,1209.25,26
0,183.671875,1211.5,26
0,185.21875,1217.0,26
0,186.734375,1222.5,26
0,188.265625,1232.75,24
