newscan,angle,distant,quality
0,67.046875,818.0,11
0,68.28125,818.0,14
0,69.75,660.25,17
0,71.203125,638.25,25
0,72.359375,624.25,24
0,73.640625,613.5,26
0,74.90625,605.75,26
0,75.9375,600.25,24
0,77.15625,598.75,24
0,78.28125,596.5,23
0,79.609375,594.25,24
0,80.859375,593.5,24
0,82.03125,593.75,24
0,83.25,593.75,24
0,84.59375,594.5,25
0,85.640625,596.5,24
0,86.859375,597.5,23
0,88.015625,600.5,24
0,89.296875,604.5,25
0,90.390625,611.75,25
0,91.640625,621.25,23
0,92.71875,629.25,24
0,93.96875,652.25,16
0,95.0625,683.75,21
0,96.046875,738.0,13
0,97.21875,727.5,17
0,98.4375,741.25,13
0,104.75,1367.0,11
0,106.0,1330.5,28
0,107.296875,1338.0,23
0,108.46875,1353.0,19
0,109.703125,1390.0,14
0,110.921875,1369.75,27
0,112.125,1377.25,25
0,113.25,1428.75,12
0,114.46875,1392.75,20
0,115.734375,1392.75,18
0,116.84375,1493.5,19
0,118.0625,1471.5,22
0,119.28125,1484.25,18
0,121.65625,1528.25,25
0,122.8125,1546.75,16
0,125.21875,1544.75,18
0,127.625,1656.5,12
0,128.84375,1557.75,18
0,130.015625,1696.5,22
0,151.90625,680.25,14
0,153.265625,677.75,13
0,163.40625,1225.25,26
0,165.921875,1213.5,26
0,167.109375,1211.25,26
0,168.359375,1207.0,26
0,169.59375,1204.25,26
0,170.9375,1051.5,26
0,172.203125,1060.5,15
0,173.21875,1202.25,26
0,174.484375,1199.75,26
0,175.671875,1199.5,29
0,176.90625,1203.25,26
0,178.09375,1200.5,26
0,179.5,1202.5,26
0,180.703125,1206.5,26
0,181.890625,1207.25,26
0,183.1875,1210.5,26
0,184.421875,1214.0,26
0,185.609375,1220.5,26
0,186.859375,1226.0,26
0,188.046875,1231.75,24
0,189.25,1237.5,21
0,190.5,1247.5,21
0,191.671875,1257.0,21
0,192.921875,1268.5,28
0,194.1875,1278.0,29
0,195.375,1285.25,29
0,196.546875,1297.75,29
0,197.8125,1309.75,29
0,199.015625,1320.0,29
0,200.234375,1331.0,29
0,201.453125,1343.5,26
0,202.671875,1360.5,27
0,204.109375,1381.0,27
0,205.296875,1396.25,28
0,206.53125,1413.25,28
0,207.78125,1435.5,23
0,208.953125,1452.5,23
0,210.1875,1476.75,22
