newscan,angle,distant,quality
0,15,265.109375,2726.5
0,11,266.390625,2760.25
0,23,267.640625,2723.0
0,22,268.921875,2728.25
0,21,270.1875,2740.25
0,21,271.484375,2746.5
0,22,272.765625,2755.5
0,22,274.0,2761.0
0,23,275.5,2772.5
0,25,276.75,2790.25
0,26,278.0625,2805.25
0,26,279.34375,2817.25
0,26,280.59375,2833.25
0,25,281.875,2856.25
0,24,283.15625,2871.0
0,26,284.421875,2895.5
0,26,285.71875,2915.0
0,24,286.984375,2947.25
0,27,288.25,3072.5
0,25,289.546875,3107.75
0,24,290.828125,3128.5
0,22,292.109375,3163.25
0,23,293.375,3201.25
0,25,294.640625,3249.25
0,26,295.90625,3295.0
0,25,297.203125,3351.5
0,0,306.15625,0.0
0,24,299.875,3355.75
0,25,301.15625,3405.75
0,22,302.4375,3453.75
0,20,303.71875,3517.25
0,18,304.984375,3591.25
0,18,306.25,3660.0
0,21,307.546875,3742.75
0,24,308.859375,3476.75
0,25,310.171875,3400.25
0,22,311.453125,3327.25
0,29,312.75,3271.0
0,24,314.046875,3197.0
0,23,315.34375,3134.75
0,25,316.640625,3099.25
0,25,317.953125,3046.75
0,19,319.234375,2980.5
0,17,320.5,3042.5
0,0,329.328125,0.0
0,0,330.890625,0.0
0,0,332.203125,0.0
0,0,333.5,0.0
0,0,334.8125,0.0
0,0,336.109375,0.0
0,0,337.40625,0.0
0,0,338.71875,0.0
0,0,340.015625,0.0
0,0,341.3125,0.0
0,0,342.609375,0.0
0,0,343.921875,0.0
0,0,345.21875,0.0
0,0,346.53125,0.0
0,0,347.828125,0.0
0,0,349.125,0.0
0,0,350.421875,0.0
0,0,351.734375,0.0
0,10,345.609375,2436.25
0,9,346.96875,2433.75
0,9,348.296875,2427.5
0,10,349.609375,2418.0
1,12,350.9375,2416.0
0,16,352.234375,2404.5
0,15,353.53125,2404.5
0,13,354.84375,2407.5
0,15,356.140625,2404.0
0,13,357.453125,2404.0
0,12,358.765625,2407.75
0,12,0.0625,2418.0
0,11,1.359375,2420.75
0,0,10.0625,0.0
0,0,11.375,0.0
0,27,5.171875,2913.0
0,26,6.484375,2922.25
0,26,7.78125,2948.0
0,25,9.078125,2962.5
0,24,10.5625,2975.5
0,20,11.875,3000.0
0,23,13.203125,3027.0
0,24,14.484375,3053.5
0,27,15.796875,3078.0
0,27,17.125,3111.0
0,19,18.546875,2547.0
0,19,19.875,2439.75
0,18,21.203125,2329.5
0,18,22.546875,2236.0
0,20,23.921875,2132.25
0,19,25.25,2046.25
0,21,26.5625,2043.75
0,22,27.875,2072.5
0,21,29.140625,2108.0
0,24,30.5625,1945.5
0,25,31.90625,1846.25
0,24,33.234375,1780.0
0,28,34.546875,1722.25
0,28,36.046875,1698.25
0,12,37.375,1757.0
0,21,38.703125,1656.75
0,17,40.015625,1688.0
0,19,41.390625,1581.0
0,18,42.671875,1592.75
0,24,44.015625,1613.0
0,20,45.484375,1443.75
0,22,46.78125,1438.75
0,21,48.078125,1451.5
0,22,49.359375,1459.0
0,23,50.734375,1464.75
0,20,52.09375,1405.75
0,19,53.40625,1426.75
0,24,54.671875,1525.0
0,19,56.0,1508.25
0,20,57.34375,1453.0
0,20,58.765625,1307.0
0,18,60.15625,1303.5
0,24,61.375,1420.0
0,21,62.703125,1405.0
0,20,64.09375,1390.5
0,22,65.421875,1377.0
0,16,66.8125,1253.5
0,15,68.15625,1246.0
0,22,69.421875,1293.25
0,21,70.71875,1331.25
0,21,72.015625,1343.0
0,26,73.375,1342.25
0,24,74.734375,1340.25
0,20,76.203125,1186.5
0,18,77.515625,1172.75
0,16,78.9375,1140.0
0,27,80.203125,1115.5
0,22,81.59375,1120.75
0,12,82.875,1157.5
0,11,84.265625,1242.25
0,20,85.53125,1258.25
0,13,86.875,1246.75
0,24,88.359375,1149.5
0,13,89.65625,1166.5
0,29,90.828125,1285.5
0,11,92.171875,1275.75
0,21,93.65625,1171.0
0,26,94.9375,1163.75
0,10,96.171875,1303.5
0,25,97.59375,1200.75
0,0,105.71875,0.0
0,0,107.0625,0.0
0,0,108.390625,0.0
0,0,109.734375,0.0
0,21,104.265625,1262.5
0,22,105.875,994.5
0,16,107.375,907.25
0,24,108.765625,870.5
0,25,110.140625,852.25
0,25,111.59375,846.0
0,24,112.828125,846.75
0,15,114.328125,767.25
0,24,115.5625,831.5
0,15,116.953125,802.25
0,19,118.375,790.0
0,18,119.625,790.75
0,15,121.03125,806.0
0,0,128.53125,0.0
0,12,129.875,0.0
0,17,124.0625,1638.0
0,0,132.546875,0.0
0,28,126.8125,1611.75
0,14,128.078125,1641.5
0,21,129.484375,1549.75
0,26,130.78125,1690.0
0,0,139.3125,0.0
0,0,140.65625,0.0
0,0,142.0,0.0
0,0,143.34375,0.0
0,0,144.6875,0.0
0,0,146.015625,0.0
0,0,147.375,0.0
0,0,148.703125,0.0
0,0,150.046875,0.0
0,0,151.390625,0.0
0,0,152.734375,0.0
0,0,154.078125,0.0
0,0,155.40625,0.0
0,0,156.765625,0.0
0,0,158.09375,0.0
0,0,159.453125,0.0
0,0,160.78125,0.0
0,0,162.3125,0.0
0,0,163.65625,0.0
0,0,165.015625,0.0
0,0,166.359375,0.0
0,0,167.703125,0.0
0,0,169.0625,0.0
0,0,170.40625,0.0
0,0,171.765625,0.0
0,26,166.34375,1213.75
0,20,167.609375,1225.75
0,25,169.0,1207.25
0,26,170.34375,1202.75
0,25,171.875,1050.75
0,12,173.21875,1066.25
0,28,174.46875,1199.25
0,25,175.796875,1199.75
0,28,177.171875,1199.25
0,26,178.46875,1201.0
0,25,179.953125,1202.75
0,26,181.3125,1204.25
0,25,182.59375,1209.75
0,26,183.984375,1211.75
0,26,185.328125,1217.0
0,25,186.65625,1220.5
0,23,188.03125,1231.25
0,21,189.390625,1236.75
0,20,190.71875,1247.25
0,20,192.0625,1256.5
0,28,193.4375,1267.25
0,29,194.765625,1279.25
0,29,196.125,1290.0
0,29,197.4375,1301.75
0,29,198.796875,1313.25
0,29,200.125,1326.0
0,26,201.46875,1341.25
0,22,202.828125,1357.5
0,26,204.328125,1376.5
0,28,205.6875,1394.75
0,28,207.03125,1414.25
0,23,208.40625,1438.0
0,23,209.75,1463.0
0,23,211.0625,1485.75
0,29,212.4375,1541.25
0,30,213.734375,1570.25
0,27,215.15625,1599.0
0,24,216.46875,1636.75
0,28,217.84375,1671.5
0,26,219.15625,1713.5
0,25,220.546875,1749.75
0,25,221.84375,1795.75
0,24,223.171875,1843.0
0,25,224.53125,1896.75
0,26,225.875,1944.25
0,21,227.25,1998.75
0,0,235.90625,0.0
0,0,237.28125,0.0
0,10,231.265625,2297.75
0,21,232.625,2391.75
0,20,233.953125,2484.25
0,19,235.3125,2586.25
0,19,236.640625,2701.0
0,10,237.96875,3046.25
0,0,246.84375,0.0
0,0,248.203125,0.0
0,26,242.078125,2951.75
0,27,243.453125,2916.5
0,26,244.828125,2893.75
0,24,246.1875,2869.0
0,25,247.546875,2853.25
0,26,248.921875,2836.25
0,26,250.296875,2811.75
0,26,251.75,2798.75
0,23,253.109375,2778.5
0,24,254.515625,2765.25
0,25,255.90625,2757.25
0,22,257.265625,2748.0
0,21,258.609375,2741.75
0,23,260.0,2730.0
0,23,261.390625,2720.75
0,23,262.75,2717.0
0,19,264.125,2711.75
0,17,265.5,2712.75
0,23,266.875,2720.75
0,23,268.234375,2725.75
0,21,269.609375,2737.75
0,21,270.984375,2741.25
0,22,272.359375,2748.0
0,22,273.703125,2759.25
0,24,275.28125,2770.0
0,26,276.65625,2790.5
0,26,278.015625,2801.0
0,26,279.40625,2815.5
0,26,280.796875,2839.25
0,25,282.171875,2859.25
0,25,283.53125,2875.0
0,26,284.9375,2900.5
0,26,286.28125,2926.0
0,25,287.671875,2958.75
0,26,289.046875,3088.75
0,25,290.4375,3122.0
0,22,291.796875,3151.0
0,24,293.15625,3198.5
0,25,294.546875,3244.25
0,25,295.90625,3292.5
0,25,297.296875,3350.5
0,20,298.75,3322.5
0,24,300.109375,3364.0
0,24,301.5,3428.0
0,23,302.890625,3477.25
0,20,304.25,3546.5
0,17,305.640625,3622.75
0,21,307.015625,3705.75
0,21,308.421875,3504.5
0,26,309.796875,3450.0
0,25,311.21875,3350.0
0,29,312.609375,3288.75
0,24,314.0,3204.25
0,23,315.40625,3139.75
0,26,316.78125,3084.75
0,23,318.171875,3038.5
0,25,319.578125,2957.5
0,21,320.9375,3080.25
0,0,330.09375,0.0
0,0,331.484375,0.0
0,0,332.890625,0.0
0,0,334.296875,0.0
0,0,335.6875,0.0
0,0,337.09375,0.0
0,0,338.5,0.0
0,0,339.890625,0.0
0,0,341.28125,0.0
0,0,342.6875,0.0
0,0,344.09375,0.0
0,0,345.484375,0.0
0,0,346.890625,0.0
0,0,348.28125,0.0
0,0,349.6875,0.0
0,0,351.078125,0.0
0,0,352.484375,0.0
0,10,346.46875,2434.75
0,10,347.90625,2423.5
0,10,349.296875,2420.0
1,13,350.671875,2422.0
0,14,352.109375,2402.0
0,15,353.5,2401.5
0,16,354.90625,2404.75
0,16,356.3125,2401.75
0,13,357.6875,2406.75
0,16,359.109375,2407.5
0,10,0.484375,2420.0
0,0,9.296875,0.0
0,0,10.6875,0.0
0,26,4.59375,2909.0
0,26,6.0,2919.75
0,26,7.390625,2943.0
0,26,8.796875,2955.0
0,23,10.171875,2973.75
0,20,11.75,2997.75
0,23,13.125,3026.25
0,25,14.53125,3058.75
0,27,15.9375,3078.0
0,24,17.328125,3110.25
0,20,18.84375,2523.75
0,20,20.28125,2406.5
0,19,21.734375,2300.25
0,17,23.171875,2195.5
0,21,24.640625,2097.75
0,21,26.03125,2026.75
0,21,27.4375,2040.25
0,22,28.84375,2100.5
0,17,30.265625,1950.75
0,24,31.71875,1845.75
0,25,33.15625,1779.0
0,25,34.59375,1716.5
0,28,36.109375,1698.75
0,10,37.515625,1766.75
0,18,39.0,1659.25
0,20,40.359375,1694.25
0,30,41.8125,1571.75
0,19,43.265625,1605.25
0,27,44.640625,1615.5
0,23,46.203125,1436.25
0,21,47.609375,1449.5
0,23,49.0,1457.25
0,23,50.390625,1463.5
0,22,51.875,1405.25
0,19,53.234375,1418.25
0,23,54.625,1523.75
0,21,56.0,1508.75
0,19,57.484375,1452.25
0,17,58.96875,1305.75
0,21,60.421875,1313.25
0,26,61.8125,1421.5
0,21,63.265625,1378.25
0,22,64.671875,1388.0
0,24,66.078125,1383.75
0,16,67.59375,1243.5
0,16,68.984375,1267.75
0,20,70.34375,1322.5
0,23,71.734375,1335.5
0,26,73.1875,1343.25
0,26,74.625,1339.0
0,22,76.125,1186.5
0,18,77.59375,1172.25
0,16,79.0625,1134.5
0,28,80.5,1115.5
0,19,81.890625,1125.5
0,9,83.40625,1168.0
0,15,84.671875,1254.0
0,20,86.0625,1259.75
0,10,87.65625,1172.0
0,21,89.0625,1151.0
0,16,90.296875,1284.25
0,22,91.796875,1286.75
0,15,93.296875,1183.25
0,23,94.734375,1162.25
0,0,102.90625,0.0
0,23,97.515625,1204.75
0,0,105.75,0.0
0,0,107.171875,0.0
0,0,108.59375,0.0
0,0,110.015625,0.0
0,16,104.8125,1053.75
0,18,106.328125,978.5
0,23,107.890625,892.75
0,20,109.5,859.0
0,24,110.828125,847.5
0,24,112.296875,844.5
0,24,113.890625,796.5
0,17,115.265625,824.5
0,14,116.71875,805.75
0,17,118.15625,791.75
0,18,119.578125,791.75
0,16,121.015625,806.0
0,0,128.578125,0.0
0,13,130.015625,0.0
0,15,124.34375,1624.75
0,11,125.75,1621.0
0,24,127.171875,1619.5
0,21,128.59375,1576.75
0,24,130.109375,1521.75
0,0,138.625,0.0
0,0,140.046875,0.0
0,0,141.484375,0.0
0,0,142.90625,0.0
0,0,144.34375,0.0
0,0,145.78125,0.0
0,0,147.1875,0.0
0,0,148.625,0.0
0,0,150.046875,0.0
0,0,151.484375,0.0
0,0,152.90625,0.0
0,0,154.34375,0.0
0,0,155.765625,0.0
0,0,157.203125,0.0
0,0,158.625,0.0
0,0,160.0625,0.0
0,0,161.484375,0.0
0,0,163.09375,0.0
0,0,164.515625,0.0
0,0,165.953125,0.0
0,0,167.40625,0.0
0,0,168.84375,0.0
0,0,170.265625,0.0
0,0,171.71875,0.0
0,26,166.328125,1213.75
0,26,167.75,1216.25
0,26,169.1875,1206.75
0,26,170.640625,1204.0
0,25,172.28125,1051.5
0,29,173.5625,1198.5
0,28,174.953125,1198.75
0,26,176.40625,1201.75
0,29,177.828125,1199.75
0,26,179.421875,1201.75
0,26,180.8125,1204.5
0,26,182.21875,1209.0
0,26,183.734375,1211.0
0,26,185.109375,1216.25
0,25,186.59375,1221.5
0,24,188.0625,1230.25
0,21,189.5,1237.0
0,20,190.921875,1247.25
0,20,192.3125,1257.5
0,28,193.796875,1269.0
0,29,195.203125,1280.5
0,29,196.640625,1293.25
0,29,198.03125,1306.5
0,29,199.453125,1317.5
0,29,200.921875,1335.5
0,22,202.328125,1352.0
0,27,203.921875,1371.25
0,24,205.34375,1393.5
0,28,206.859375,1409.75
0,23,208.234375,1432.25
0,23,209.671875,1458.5
0,24,211.09375,1485.5
0,29,212.578125,1542.75
0,30,213.953125,1572.5
0,27,215.390625,1608.25
0,24,216.8125,1640.75
0,28,218.28125,1685.5
0,28,219.703125,1727.25
0,24,221.109375,1768.0
0,26,222.546875,1820.0
0,26,224.015625,1870.0
0,25,225.390625,1926.25
0,22,226.84375,1984.75
0,0,235.59375,0.0
0,0,237.046875,0.0
0,0,238.5,0.0
0,21,232.53125,2387.75
0,21,234.0,2488.25
0,19,235.4375,2593.5
0,17,236.84375,2710.0
0,9,238.234375,3069.0
0,0,247.21875,0.0
0,20,241.171875,2972.0
